site_id,building_id,primary_use,square_feet,year_built,floor_count
6,775,6,104355,1970.0,4.0
6,776,6,104667,1969.0,4.0
6,777,4,105791,1970.0,4.0
6,778,1,108339,1976.0,4.0
6,779,4,113000,1972.0,4.0
6,780,0,120836,1959.0,4.0
6,781,4,128044,1964.0,4.0
6,782,0,129344,1971.0,4.0
6,783,1,143110,1970.0,5.0
6,784,0,190817,1967.0,4.0
6,785,0,250000,1965.0,4.0
6,786,0,257000,1964.0,4.0
6,787,4,278795,1965.0,5.0
6,788,9,401753,1981.0,4.0
7,789,0,64583,1923.0,1.0
7,790,0,86111,1911.0,8.0
7,791,0,150695,1970.0,5.0
7,792,0,333681,1938.0,3.0
7,793,0,150695,1964.0,6.0
7,794,0,731945,1969.0,11.0
7,795,0,387500,1960.0,6.0
7,796,0,226042,1965.0,2.0
7,797,0,764237,1979.0,13.0
7,798,0,409028,1970.0,21.0
7,799,0,527431,1976.0,26.0
7,800,0,64583,1955.0,2.0
7,801,0,484376,1952.0,5.0
7,802,0,290625,1995.0,19.0
7,803,0,182986,1962.0,3.0
8,804,6,175618,1969.0,1.0
8,805,1,3200,1970.0,1.0
8,806,7,28693,1968.0,2.0
8,807,1,3000,1971.0,1.0
8,808,7,9357,1972.0,1.0
8,809,1,520,1969.0,1.0
8,810,1,3729,1965.0,1.0
8,811,9,4848,1968.0,1.0
8,812,1,9894,1969.0,1.0
8,813,9,5630,1972.0,1.0
8,814,9,4371,1970.0,1.0
8,815,1,666,1969.0,1.0
8,816,1,356,1969.0,1.0
8,817,1,984,1969.0,1.0
8,818,9,3648,1967.0,1.0
8,819,9,6351,1965.0,1.0
8,820,1,648,1969.0,1.0
8,821,7,2555,1972.0,1.0
8,822,1,366,1969.0,1.0
8,823,9,35253,1968.0,1.0
8,824,9,7820,1960.0,1.0
8,825,9,3592,1966.0,1.0
8,826,9,19446,1957.0,1.0
8,827,6,5839,1969.0,1.0
8,828,7,102994,1975.0,1.0
8,829,15,15879,1971.0,1.0
8,830,15,15120,1967.0,1.0
8,831,1,4065,1971.0,1.0
8,832,9,26507,1969.0,1.0
8,833,9,6392,1966.0,1.0
8,834,9,4934,1965.0,1.0
8,835,1,17220,1962.0,1.0
8,836,9,8168,1969.0,1.0
8,837,9,33246,1970.0,1.0
8,838,9,18414,1958.0,1.0
8,839,6,14150,1961.0,1.0
8,840,7,41861,1965.0,1.0
8,841,6,5680,1968.0,1.0
8,842,9,7292,1964.0,1.0
8,843,1,5380,1969.0,1.0
8,844,1,6944,1968.0,1.0
8,845,1,860,1969.0,1.0
8,846,1,481,1969.0,1.0
8,847,1,9303,1972.0,1.0
8,848,6,8552,1969.0,1.0
8,849,9,6448,1968.0,1.0
8,850,9,28590,1968.0,1.0
8,851,9,16682,1969.0,1.0
8,852,9,10800,1969.0,1.0
8,853,1,26495,1969.0,1.0
8,854,1,92288,1970.0,1.0
8,855,6,48300,1960.0,1.0
8,856,1,2956,1971.0,1.0
8,857,1,4000,1970.0,1.0
8,858,7,1566,1971.0,1.0
8,859,9,4000,1970.0,1.0
8,860,7,12259,1963.0,1.0
8,861,7,4276,1968.0,1.0
8,862,7,27640,1969.0,1.0
8,863,9,19823,1963.0,1.0
8,864,9,16584,1968.0,1.0
8,865,9,10174,1974.0,1.0
8,866,9,10174,1974.0,1.0
8,867,9,65913,1964.0,1.0
8,868,9,60000,1962.0,1.0
8,869,1,875000,1972.0,1.0
8,870,1,755,1969.0,1.0
8,871,1,1536,1971.0,1.0
8,872,9,3627,1966.0,1.0
8,873,6,40142,1964.0,1.0
9,874,6,181805,1972.0,4.0
9,875,4,177708,1965.0,4.0
9,876,0,55240,1967.0,4.0
9,877,6,8004,1968.0,3.0
9,878,4,41241,1967.0,3.0
9,879,0,110235,1970.0,4.0
9,880,0,157723,1970.0,4.0
9,881,1,344798,1984.0,5.0
9,882,0,39143,1968.0,4.0
9,883,0,399331,1980.0,4.0
9,884,0,38598,1966.0,4.0
9,885,4,40697,1969.0,4.0
9,886,0,69799,1972.0,4.0
9,887,4,69754,1972.0,4.0
9,888,1,137522,1969.0,4.0
9,889,0,126077,1966.0,4.0
9,890,0,202937,1967.0,4.0
9,891,0,50846,1963.0,4.0
9,892,12,481999,1982.0,5.0
9,893,0,47191,1968.0,4.0
9,894,0,101555,1969.0,4.0
9,895,0,55087,1968.0,4.0
9,896,0,245637,1965.0,4.0
9,897,0,37775,1972.0,4.0
9,898,9,64749,1971.0,4.0
9,899,0,225014,1969.0,4.0
9,900,0,111623,1969.0,4.0
9,901,0,107730,1975.0,4.0
9,902,0,14561,1969.0,3.0
9,903,0,275793,1966.0,5.0
9,904,0,29961,1970.0,3.0
9,905,4,39648,1968.0,4.0
9,906,4,39649,1968.0,4.0
9,907,1,44564,1964.0,4.0
9,908,0,91254,1967.0,4.0
9,909,1,66121,1967.0,4.0
9,910,6,60096,1964.0,4.0
9,911,0,239638,1970.0,4.0
9,912,0,52559,1970.0,4.0
9,913,1,503634,1978.0,5.0
9,914,0,229973,1971.0,4.0
9,915,0,205141,1967.0,4.0
9,916,0,51778,1973.0,4.0
9,917,0,237702,1972.0,5.0
9,918,0,60621,1964.0,4.0
9,919,0,31233,1969.0,4.0
9,920,0,85623,1964.0,4.0
9,921,1,262162,1967.0,4.0
9,922,0,147205,1967.0,5.0
9,923,0,24992,1963.0,4.0
9,924,1,252268,1965.0,4.0
9,925,0,54405,1969.0,4.0
9,926,0,26033,1975.0,4.0
9,927,4,745671,1971.0,6.0
9,928,0,179115,1965.0,4.0
9,929,0,199628,1968.0,4.0
9,930,6,20917,1962.0,4.0
9,931,0,216050,1977.0,4.0
9,932,4,233937,1972.0,4.0
9,933,6,8525,1966.0,3.0
9,934,1,170607,1970.0,4.0
9,935,6,16135,1974.0,4.0
9,936,4,11350,1962.0,3.0
9,937,4,10346,1976.0,3.0
9,938,4,11227,1963.0,3.0
9,939,4,8051,1969.0,3.0
9,940,4,8079,1969.0,3.0
9,941,4,8079,1969.0,3.0
9,942,4,57334,1959.0,4.0
9,943,1,5682,1968.0,3.0
9,944,12,389641,1977.0,5.0
9,945,6,332447,1975.0,5.0
9,946,0,177216,1965.0,4.0
9,947,0,91629,1969.0,4.0
9,948,1,20372,1969.0,3.0
9,949,4,86786,1959.0,4.0
9,950,1,16052,1972.0,3.0
9,951,6,103924,1969.0,4.0
9,952,0,218024,1970.0,4.0
9,953,1,563782,1976.0,6.0
9,954,0,305224,1971.0,4.0
9,955,0,198488,1972.0,4.0
9,956,6,86167,1964.0,4.0
9,957,0,111195,1969.0,4.0
9,958,1,234819,1973.0,4.0
9,959,0,128536,1967.0,4.0
9,960,0,56137,1971.0,4.0
9,961,0,155882,1966.0,5.0
9,962,9,492898,1978.0,5.0
9,963,4,44784,1964.0,4.0
9,964,0,130577,1970.0,4.0
9,965,4,45086,1962.0,4.0
9,966,0,393530,1974.0,4.0
9,967,1,119262,1970.0,4.0
9,968,0,153999,1965.0,4.0
9,969,0,193723,1974.0,4.0
9,970,12,346056,1984.0,4.0
9,971,4,301307,1972.0,4.0
9,972,0,282152,1964.0,5.0
9,973,6,193960,1977.0,4.0
9,974,0,186572,1970.0,4.0
9,975,1,426472,1984.0,4.0
9,976,0,59498,1970.0,4.0
9,977,6,8837,1970.0,3.0
9,978,0,258491,1964.0,4.0
9,979,1,52357,1966.0,4.0
9,980,1,34819,1968.0,4.0
9,981,0,167055,1965.0,4.0
9,982,12,373416,1980.0,5.0
9,983,1,122122,1963.0,4.0
9,984,12,214252,1976.0,4.0
9,985,6,34758,1969.0,4.0
9,986,6,34072,1967.0,3.0
9,987,0,166395,1965.0,4.0
9,988,6,24463,1964.0,4.0
9,989,0,168696,1968.0,4.0
9,990,6,82939,1971.0,4.0
9,991,0,57811,1963.0,4.0
9,992,6,51483,1963.0,4.0
9,993,0,428647,1984.0,4.0
9,994,0,108392,1976.0,4.0
9,995,0,46230,1967.0,4.0
9,996,0,77632,1968.0,4.0
9,997,6,38173,1967.0,4.0
10,998,0,173479,1963.0,1.0
10,999,0,113580,1973.0,2.0
10,1000,0,121146,1959.0,2.0
10,1001,7,4482,1968.0,1.0
10,1002,1,161969,1965.0,1.0
10,1003,0,94751,1969.0,3.0
10,1004,0,74886,1967.0,2.0
10,1005,6,26325,1971.0,1.0
10,1006,6,26948,1956.0,1.0
10,1007,6,41933,1965.0,2.0
10,1008,0,74420,1977.0,2.0
10,1009,0,21892,1970.0,2.0
10,1010,6,11419,1964.0,1.0
10,1011,0,65144,1964.0,4.0
10,1012,0,23112,1966.0,2.0
10,1013,0,67377,1972.0,3.0
10,1014,6,43094,1964.0,3.0
10,1015,7,4607,1966.0,1.0
10,1016,7,10103,1974.0,1.0
10,1017,13,109263,1972.0,6.0
10,1018,0,186840,1966.0,2.0
10,1019,1,39788,1969.0,5.0
10,1020,1,22101,1968.0,2.0
10,1021,1,213762,1976.0,2.0
10,1022,0,84346,1968.0,2.0
10,1023,0,87976,1962.0,2.0
10,1024,0,53855,1972.0,2.0
10,1025,4,52034,1969.0,2.0
10,1026,4,88480,1970.0,1.0
10,1027,4,35465,1963.0,2.0
11,1028,0,81390,1973.0,4.0
11,1029,0,152559,1970.0,5.0
11,1030,0,68030,1963.0,4.0
11,1031,0,93206,1968.0,4.0
11,1032,0,127632,1965.0,4.0
12,1033,0,118489,1971.0,4.0
12,1034,11,3907,1968.0,1.0
12,1035,6,14585,1969.0,3.0
12,1036,6,54207,1968.0,4.0
12,1037,0,8805,1970.0,3.0
12,1038,13,9838,1969.0,3.0
12,1039,0,30171,1964.0,3.0
12,1040,6,126960,1966.0,4.0
12,1041,0,8073,1969.0,3.0
12,1042,6,29547,1968.0,3.0
12,1043,6,27889,1972.0,3.0
12,1044,0,150673,1970.0,4.0
12,1045,6,33530,1967.0,4.0
12,1046,0,201350,1966.0,4.0
12,1047,9,252952,1967.0,4.0
12,1048,0,275610,1966.0,5.0
12,1049,0,94399,1965.0,4.0
12,1050,6,50493,1955.0,2.0
12,1051,0,28406,1968.0,1.0
12,1052,11,45305,1961.0,2.0
12,1053,6,21582,1969.0,4.0
12,1054,0,204998,1967.0,4.0
12,1055,0,86714,1959.0,4.0
12,1056,0,72958,1971.0,4.0
12,1057,0,26372,1970.0,4.0
12,1058,0,84346,1968.0,5.0
12,1059,1,116186,1969.0,4.0
12,1060,1,71806,1972.0,4.0
12,1061,11,44218,1970.0,4.0
12,1062,0,65843,1964.0,4.0
12,1063,0,58157,1966.0,4.0
12,1064,0,131212,1969.0,4.0
12,1065,6,12152,1967.0,3.0
12,1066,0,55800,1971.0,4.0
12,1067,0,125701,1967.0,4.0
12,1068,0,112956,1972.0,4.0
13,1069,6,20864,1960.0,4.0
13,1070,4,230747,1971.0,4.0
13,1071,6,10385,1974.0,3.0
13,1072,3,305000,1971.0,4.0
13,1073,6,194111,1977.0,4.0
13,1074,6,89858,1968.0,3.0
13,1075,6,72709,1977.0,4.0
13,1076,4,117054,1970.0,4.0
13,1077,1,19454,1957.0,3.0
13,1078,1,80438,1976.0,4.0
13,1079,0,14185,1965.0,3.0
13,1080,0,207115,1974.0,4.0
13,1081,5,11470,1963.0,3.0
13,1082,6,57394,1954.0,4.0
13,1083,0,100813,1969.0,4.0
13,1084,6,122922,1966.0,4.0
13,1085,0,58377,1968.0,4.0
13,1086,6,143973,1967.0,5.0
13,1087,6,56569,1970.0,4.0
13,1088,0,287594,1971.0,5.0
13,1089,6,62837,1962.0,4.0
13,1090,6,305047,1971.0,4.0
13,1091,4,233341,1972.0,4.0
13,1092,6,105167,1968.0,4.0
13,1093,6,47578,1953.0,4.0
13,1094,6,70852,1965.0,4.0
13,1095,0,32256,1958.0,4.0
13,1096,8,83772,1968.0,4.0
13,1097,6,157545,1970.0,4.0
13,1098,6,131745,1972.0,4.0
13,1099,0,332884,1975.0,5.0
13,1100,4,174924,1967.0,4.0
13,1101,6,71936,1969.0,4.0
13,1102,6,87187,1959.0,4.0
13,1103,7,23903,1967.0,3.0
13,1104,9,199722,1968.0,4.0
13,1105,2,33215,1967.0,4.0
13,1106,6,92099,1970.0,4.0
13,1107,0,184098,1969.0,4.0
13,1108,8,679614,1971.0,6.0
13,1109,6,102191,1970.0,4.0
13,1110,6,27145,1955.0,3.0
13,1111,6,67839,1963.0,4.0
13,1112,6,190471,1967.0,4.0
13,1113,6,33401,1970.0,4.0
13,1114,7,64810,1970.0,4.0
13,1115,12,42028,1965.0,4.0
13,1116,12,11681,1967.0,3.0
13,1117,6,111424,1969.0,4.0
13,1118,12,26926,1956.0,3.0
13,1119,6,119509,1969.0,4.0
13,1120,12,70040,1972.0,4.0
13,1121,0,85732,1964.0,4.0
13,1122,6,84365,1968.0,5.0
13,1123,6,92994,1968.0,4.0
13,1124,4,153299,1971.0,5.0
13,1125,8,271492,1970.0,5.0
13,1126,0,72332,1972.0,4.0
13,1127,6,87131,1959.0,4.0
13,1128,6,58703,1968.0,3.0
13,1129,6,133100,1970.0,4.0
13,1130,0,280225,1964.0,5.0
13,1131,6,25463,1971.0,3.0
13,1132,6,103926,1969.0,4.0
13,1133,6,82302,1974.0,4.0
13,1134,6,152946,1974.0,5.0
13,1135,0,150393,1970.0,4.0
13,1136,6,79782,1965.0,4.0
13,1137,6,27452,1963.0,3.0
13,1138,0,39988,1968.0,4.0
13,1139,6,336650,1975.0,5.0
13,1140,0,156483,1968.0,4.0
13,1141,8,20986,1961.0,4.0
13,1142,6,103718,1972.0,4.0
13,1143,6,96612,1969.0,4.0
13,1144,6,152312,1970.0,5.0
13,1145,5,35201,1965.0,4.0
13,1146,9,83155,1968.0,4.0
13,1147,1,234476,1973.0,4.0
13,1148,6,861524,1972.0,6.0
13,1149,6,293990,1970.0,5.0
13,1150,6,196043,1981.0,4.0
13,1151,6,267536,1971.0,4.0
13,1152,6,118858,1970.0,4.0
13,1153,13,89456,1968.0,4.0
13,1154,4,262156,1967.0,4.0
13,1155,15,19059,1952.0,3.0
13,1156,0,259989,1969.0,4.0
13,1157,0,37107,1969.0,4.0
13,1158,9,294812,1970.0,5.0
13,1159,6,671507,1970.0,6.0
13,1160,6,80205,1970.0,4.0
13,1161,6,53077,1968.0,4.0
13,1162,6,72958,1971.0,4.0
13,1163,8,83919,1968.0,4.0
13,1164,6,249457,1965.0,4.0
13,1165,6,28991,1963.0,3.0
13,1166,6,63771,1971.0,4.0
13,1167,6,52748,1968.0,4.0
13,1168,6,577101,1977.0,6.0
13,1169,0,155439,1966.0,4.0
13,1170,6,59476,1970.0,4.0
13,1171,5,56851,1967.0,4.0
13,1172,5,63847,1972.0,4.0
13,1173,5,13091,1964.0,3.0
13,1174,7,27648,1969.0,3.0
13,1175,5,81372,1973.0,4.0
13,1176,0,142672,1971.0,5.0
13,1177,6,20444,1968.0,3.0
13,1178,0,133072,1970.0,4.0
13,1179,1,143228,1970.0,5.0
13,1180,0,95182,1972.0,4.0
13,1181,0,60606,1964.0,4.0
13,1182,15,66585,1972.0,4.0
13,1183,1,166856,1965.0,4.0
13,1184,4,74584,1970.0,4.0
13,1185,6,129532,1971.0,4.0
13,1186,4,157070,1969.0,4.0
13,1187,6,121714,1962.0,4.0
13,1188,6,37096,1969.0,4.0
13,1189,6,98212,1962.0,4.0
13,1190,6,39807,1970.0,4.0
13,1191,0,192152,1973.0,4.0
13,1192,6,43587,1967.0,4.0
13,1193,6,106511,1973.0,4.0
13,1194,6,35829,1966.0,4.0
13,1195,6,16472,1966.0,3.0
13,1196,1,57201,1959.0,4.0
13,1197,12,50552,1958.0,4.0
13,1198,0,85164,1964.0,4.0
13,1199,15,10559,1971.0,3.0
13,1200,1,545351,1976.0,5.0
13,1201,0,73597,1975.0,4.0
13,1202,6,16805,1969.0,3.0
13,1203,4,138602,1969.0,4.0
13,1204,6,38382,1966.0,4.0
13,1205,8,178270,1964.0,4.0
13,1206,6,99946,1969.0,4.0
13,1207,3,74443,1977.0,4.0
13,1208,3,121585,1961.0,4.0
13,1209,3,115788,1969.0,4.0
13,1210,6,92500,1971.0,4.0
13,1211,6,94988,1972.0,4.0
13,1212,9,237518,1972.0,5.0
13,1213,15,39464,1969.0,4.0
13,1214,6,195437,1977.0,4.0
13,1215,8,100328,1970.0,4.0
13,1216,6,15269,1971.0,3.0
13,1217,0,73044,1973.0,4.0
13,1218,1,268480,1971.0,4.0
13,1219,6,91316,1967.0,4.0
13,1220,9,381221,1977.0,5.0
13,1221,6,29062,1965.0,3.0
13,1222,4,187174,1966.0,4.0
14,1223,6,52141,1968.0,4.0
14,1224,6,23481,1967.0,3.0
14,1225,6,122746,1965.0,4.0
14,1226,0,27995,1975.0,3.0
14,1227,0,76903,1967.0,4.0
14,1228,6,162549,1970.0,4.0
14,1229,6,27646,1969.0,3.0
14,1230,6,22524,1966.0,3.0
14,1231,0,13220,1967.0,3.0
14,1232,0,181328,1972.0,4.0
14,1233,0,43143,1965.0,4.0
14,1234,0,46037,1962.0,4.0
14,1235,9,278369,1965.0,5.0
14,1236,6,61756,1970.0,4.0
14,1237,6,42755,1965.0,4.0
14,1238,6,129707,1970.0,4.0
14,1239,6,31300,1969.0,4.0
14,1240,9,73277,1974.0,4.0
14,1241,3,194188,1977.0,4.0
14,1242,6,23871,1967.0,3.0
14,1243,3,237704,1972.0,5.0
14,1244,9,95526,1971.0,4.0
14,1245,3,35354,1968.0,4.0
14,1246,6,50327,1958.0,4.0
14,1247,2,69876,1971.0,4.0
14,1248,6,78002,1971.0,4.0
14,1249,6,159384,1969.0,4.0
14,1250,0,232139,1971.0,4.0
14,1251,0,104604,1969.0,4.0
14,1252,0,116249,1969.0,4.0
14,1253,0,134748,1969.0,5.0
14,1254,0,24979,1963.0,4.0
14,1255,6,23702,1967.0,3.0
14,1256,6,37917,1968.0,4.0
14,1257,6,61274,1967.0,4.0
14,1258,0,273234,1969.0,5.0
14,1259,0,71088,1967.0,4.0
14,1260,6,86455,1959.0,4.0
14,1261,6,42942,1967.0,4.0
14,1262,6,65000,1965.0,4.0
14,1263,0,97838,1965.0,4.0
14,1264,0,33012,1958.0,4.0
14,1265,2,35605,1963.0,4.0
14,1266,9,13469,1959.0,3.0
14,1267,0,138977,1970.0,4.0
14,1268,6,43007,1967.0,4.0
14,1269,3,56388,1972.0,4.0
14,1270,1,18551,1952.0,3.0
14,1271,9,20540,1963.0,3.0
14,1272,9,247471,1965.0,4.0
14,1273,6,104089,1971.0,4.0
14,1274,6,17077,1970.0,4.0
14,1275,6,114166,1970.0,4.0
14,1276,6,53860,1972.0,4.0
14,1277,6,45240,1961.0,4.0
14,1278,0,79949,1970.0,4.0
14,1279,6,64743,1971.0,4.0
14,1280,4,79900,1970.0,4.0
14,1281,6,103138,1975.0,4.0
14,1282,3,12500,1957.0,3.0
14,1283,9,76537,1969.0,4.0
14,1284,0,442438,1985.0,4.0
14,1285,3,130067,1970.0,4.0
14,1286,3,205472,1967.0,4.0
14,1287,0,60582,1964.0,4.0
14,1288,0,164206,1966.0,4.0
14,1289,0,194441,1977.0,4.0
14,1290,0,200442,1967.0,4.0
14,1291,6,237546,1972.0,5.0
14,1292,6,58196,1966.0,4.0
14,1293,6,51471,1963.0,4.0
14,1294,6,15649,1976.0,3.0
14,1295,6,115676,1968.0,4.0
14,1296,6,8836,1970.0,3.0
14,1297,6,21469,1969.0,4.0
14,1298,0,171084,1969.0,4.0
14,1299,0,25401,1969.0,3.0
14,1300,3,25609,1974.0,3.0
14,1301,0,62242,1968.0,4.0
14,1302,6,90411,1966.0,3.0
14,1303,3,200000,1967.0,4.0
14,1304,6,91363,1967.0,4.0
14,1305,4,37803,1972.0,4.0
14,1306,4,54172,1972.0,4.0
14,1307,4,66013,1967.0,4.0
14,1308,4,62279,1968.0,4.0
14,1309,4,58041,1960.0,4.0
14,1310,4,57274,1959.0,4.0
14,1311,4,66794,1972.0,4.0
14,1312,4,75000,1967.0,4.0
14,1313,3,68637,1969.0,4.0
14,1314,0,73813,1972.0,4.0
14,1315,1,82789,1971.0,4.0
14,1316,1,49975,1953.0,4.0
14,1317,1,180806,1972.0,4.0
14,1318,1,73488,1974.0,4.0
14,1319,1,287419,1971.0,5.0
14,1320,1,34565,1967.0,3.0
14,1321,1,370024,1981.0,4.0
14,1322,1,166489,1965.0,4.0
14,1323,6,87200,1959.0,4.0
14,1324,1,84688,1966.0,4.0
15,1325,1,155177,1915.0,4.0
15,1326,6,46981,1962.0,4.0
15,1327,0,98125,2011.0,4.0
15,1328,0,279840,2008.0,5.0
15,1329,13,60100,1912.0,4.0
15,1330,0,173983,1986.0,4.0
15,1331,0,171008,1930.0,4.0
15,1332,0,47398,1912.0,4.0
15,1333,6,31316,1913.0,4.0
15,1334,6,130794,1933.0,4.0
15,1335,9,136817,1953.0,4.0
15,1336,6,31053,1915.0,4.0
15,1337,6,14744,1910.0,3.0
15,1338,0,31415,1912.0,4.0
15,1339,0,140488,1961.0,4.0
15,1340,5,111518,1968.0,4.0
15,1341,0,18342,1960.0,3.0
15,1342,0,116854,1978.0,4.0
15,1343,6,110380,1985.0,4.0
15,1344,0,125507,1974.0,4.0
15,1345,0,20889,1976.0,4.0
15,1346,0,34875,1993.0,4.0
15,1347,0,322341,1995.0,5.0
15,1348,0,131271,2010.0,4.0
15,1349,5,7919,1970.0,3.0
15,1350,0,149762,2004.0,4.0
15,1351,6,40611,1969.0,4.0
15,1352,6,42755,1965.0,4.0
15,1353,10,22201,1968.0,3.0
15,1354,0,23232,1967.0,3.0
15,1355,0,50567,1962.0,4.0
15,1356,0,91253,1967.0,4.0
15,1357,6,21618,1969.0,4.0
15,1358,4,61439,1903.0,4.0
15,1359,0,124289,1904.0,4.0
15,1360,1,111530,1988.0,4.0
15,1361,0,233863,1921.0,4.0
15,1362,0,113988,1923.0,4.0
15,1363,6,157933,1932.0,4.0
15,1364,14,74922,1940.0,4.0
15,1365,4,129664,1941.0,4.0
15,1366,6,87977,1947.0,4.0
15,1367,0,33695,1948.0,4.0
15,1368,1,199037,1949.0,4.0
15,1369,1,53194,1953.0,4.0
15,1370,0,4773,1969.0,3.0
15,1371,9,50577,1956.0,4.0
15,1372,0,16289,1957.0,3.0
15,1373,0,105434,2014.0,4.0
15,1374,6,159662,1956.0,4.0
15,1375,6,115288,1957.0,4.0
15,1376,9,240026,1960.0,4.0
15,1377,0,74599,1984.0,4.0
15,1378,0,214505,1990.0,4.0
15,1379,6,49553,1963.0,4.0
15,1380,0,204029,2010.0,4.0
15,1381,6,84615,1963.0,4.0
15,1382,9,243072,1965.0,4.0
15,1383,0,105612,1967.0,4.0
15,1384,0,56969,1967.0,4.0
15,1385,0,124521,1967.0,4.0
15,1386,1,82035,1975.0,4.0
15,1387,6,187041,1973.0,4.0
15,1388,3,45465,1990.0,4.0
15,1389,1,17104,1953.0,3.0
15,1390,1,93608,1951.0,4.0
15,1391,1,68693,1956.0,4.0
15,1392,1,76153,1963.0,4.0
15,1393,1,151900,1990.0,4.0
15,1394,1,16351,2002.0,3.0
15,1395,4,98624,1962.0,4.0
15,1396,4,96336,1913.0,4.0
15,1397,4,19984,1914.0,3.0
15,1398,4,20291,1925.0,3.0
15,1399,4,166814,1929.0,4.0
15,1400,4,21168,1928.0,4.0
15,1401,4,168791,1946.0,4.0
15,1402,4,133594,1961.0,4.0
15,1403,4,78438,2004.0,4.0
15,1404,4,169290,2006.0,4.0
15,1405,4,142901,2007.0,5.0
15,1406,4,136522,2005.0,4.0
15,1407,4,83141,2006.0,4.0
15,1408,1,28760,2007.0,3.0
15,1409,4,48881,1902.0,4.0
15,1410,6,11524,1994.0,3.0
15,1411,0,9111,1958.0,3.0
15,1412,4,39538,1953.0,4.0
15,1413,4,65999,1975.0,4.0
15,1414,4,65663,1975.0,4.0
15,1415,4,40492,1975.0,4.0
15,1416,4,41236,1975.0,3.0
15,1417,4,40451,1975.0,4.0
15,1418,4,41302,1975.0,3.0
15,1419,4,40629,1975.0,4.0
15,1420,1,95079,1975.0,4.0
15,1421,0,47934,1957.0,4.0
15,1422,4,19876,1932.0,3.0
15,1423,4,18277,1965.0,3.0
15,1424,4,24103,1964.0,4.0
15,1425,14,4071,1990.0,2.0
15,1426,1,15450,1948.0,3.0
15,1427,0,180625,1933.0,4.0
15,1428,0,28432,1933.0,3.0
15,1429,0,40461,2002.0,4.0
15,1430,6,53303,1981.0,4.0
15,1431,9,111360,2000.0,4.0
15,1432,0,160673,1968.0,4.0
15,1433,0,28084,1913.0,3.0
15,1434,0,33148,1967.0,4.0
15,1435,0,9552,1961.0,3.0
15,1436,5,11302,1937.0,3.0
15,1437,0,111518,1968.0,4.0
15,1438,0,108971,1990.0,4.0
15,1439,0,56497,1957.0,4.0
15,1440,4,150294,1987.0,4.0
15,1441,0,30143,1951.0,4.0
15,1442,9,99541,1993.0,4.0
15,1443,0,40311,1913.0,4.0
15,1444,1,19619,1914.0,3.0
15,1445,0,4298,1971.0,2.0
15,1446,1,11265,1997.0,3.0
15,1447,4,29775,2001.0,3.0
15,1448,6,92271,2001.0,4.0
